"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72408013739","2020-05-12T00:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.03","32","46","0.00","","-0.04","1","58","30.03","FEW:02 60 SCT:04 70","30.00","10.00","40","270","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12605/12/20 00:54:02 METAR KPHL 120554Z 27013KT 10SM FEW060 SCT070 08/00 A3003 RMK AO2 SLP169 T00780000 10106 20078 51012 $ (LPA)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T01:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.03","31","45","0.00","","","","58","30.03","BKN:07 60","30.00","10.00","39","280","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10205/12/20 01:54:02 METAR KPHL 120654Z 28011KT 10SM BKN060 07/M01 A3003 RMK AO2 SLP169 T00721006 $ (LPA)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T02:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","30","45","0.00","","","","56","30.03","SCT:04 60","30.01","10.00","39","290","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10205/12/20 02:54:02 METAR KPHL 120754Z 29010KT 10SM SCT060 07/M01 A3004 RMK AO2 SLP170 T00721011 $ (LPA)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T03:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.05","30","44","0.00","","-0.02","3","58","30.05","FEW:02 60","30.02","10.00","38","290","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10805/12/20 03:54:02 METAR KPHL 120854Z 29008KT 10SM FEW060 07/M01 A3005 RMK AO2 SLP175 T00671011 53006 $ (LPA)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T04:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.07","31","42","0.00","","","","65","30.07","FEW:02 60","30.04","10.00","37","270","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10205/12/20 04:54:02 METAR KPHL 120954Z 27008KT 10SM FEW060 06/M01 A3007 RMK AO2 SLP182 T00561006 $ (LPA)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T05:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.10","31","44","0.00","","","","60","30.09","FEW:02 60","30.07","10.00","39","280","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10205/12/20 05:54:02 METAR KPHL 121054Z 28008KT 10SM FEW060 07/M01 A3010 RMK AO2 SLP191 T00671006 $ (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T06:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.12","31","46","0.00","","-0.06","1","56","30.11","FEW:02 60","30.09","10.00","40","280","20","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12905/12/20 06:54:02 METAR KPHL 121154Z 28012G17KT 10SM FEW060 08/M01 A3012 RMK AO2 SLP197 70004 T00781006 10078 20056 51022 $ (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T07:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.12","29","50","0.00","","","","44","30.12","SCT:04 48 SCT:04 60","30.09","10.00","41","310","25","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11005/12/20 07:54:02 METAR KPHL 121254Z 31015G22KT 10SM SCT048 SCT060 10/M02 A3012 RMK AO2 SLP200 T01001017 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T08:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.10","27","51","0.00","","","","39","30.10","SCT:04 50 SCT:04 60","30.07","10.00","41","290","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10705/12/20 08:54:02 METAR KPHL 121354Z 29011KT 10SM SCT050 SCT060 11/M03 A3010 RMK AO2 SLP192 T01061028 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T09:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.11","25","51","0.00","","+0.01","8","36","30.10","BKN:07 60","30.08","10.00","40","300","28","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10905/12/20 09:54:02 METAR KPHL 121454Z 30016G24KT 10SM BKN060 11/M04 A3011 RMK AO2 SLP194 T01061039 58003 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T10:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.10","27","54","0.00","","","","35","30.10","BKN:07 60","30.07","10.00","43","310","23","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10305/12/20 10:54:02 METAR KPHL 121554Z 31015G20KT 10SM BKN060 12/M03 A3010 RMK AO2 SLP192 T01221028 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T11:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.09","27","55","0.00","","","","34","30.09","BKN:07 60","30.06","10.00","43","280","24","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10305/12/20 11:54:02 METAR KPHL 121654Z 28014G21KT 10SM BKN060 13/M03 A3009 RMK AO2 SLP189 T01281028 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T12:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.07","27","58","0.00","","+0.04","8","31","30.07","SCT:04 65","30.04","10.00","45","290","23","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12105/12/20 12:54:02 METAR KPHL 121754Z 29015G20KT 10SM SCT065 14/M03 A3007 RMK AO2 SLP182 T01441028 10144 20078 58012 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T13:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.06","25","57","0.00","","","","29","30.06","BKN:07 70","30.03","10.00","44","270","25","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12005/12/20 13:54:02 METAR KPHL 121854Z 27014G22KT 10SM BKN070 14/M04 A3006 RMK AO2 PK WND 26026/1826 SLP179 T01391039 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T14:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.05","25","59","0.00","","","","27","30.05","BKN:07 80","30.02","10.00","45","260","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11705/12/20 14:54:02 METAR KPHL 121954Z 26017KT 10SM BKN080 15/M04 A3005 RMK AO2 PK WND 27026/1944 SLP177 T01501039 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T15:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.05","22","60","0.00","","+0.02","6","23","30.05","SCT:04 90","30.02","10.00","44","270","32","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12605/12/20 15:54:02 METAR KPHL 122054Z 27015G28KT 10SM SCT090 16/M06 A3005 RMK AO2 PK WND 29028/2046 SLP175 T01561056 56007 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T16:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.06","20","60","0.00","","","","21","30.06","SCT:04 95","30.03","10.00","44","290","26","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12005/12/20 16:54:02 METAR KPHL 122154Z 29015G23KT 10SM SCT095 16/M07 A3006 RMK AO2 PK WND 27026/2113 SLP179 T01561067 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T17:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.09","20","59","0.00","","","","22","30.09","SCT:04 95","30.06","10.00","43","300","30","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12005/12/20 17:54:02 METAR KPHL 122254Z 30016G26KT 10SM SCT095 15/M07 A3009 RMK AO2 PK WND 31026/2248 SLP188 T01501067 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T18:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.11","20","57","0.00","","-0.06","3","24","30.11","FEW:02 100","30.08","10.00","42","290","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11705/12/20 18:54:02 METAR KPHL 122354Z 29010KT 10SM FEW100 14/M07 A3011 RMK AO2 SLP197 T01391067 10161 20139 53022 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T19:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.13","24","53","0.00","","","","32","30.13","SCT:04 100","30.10","10.00","41","260","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09405/12/20 19:54:01 METAR KPHL 130054Z 26007KT 10SM SCT100 12/M04 A3013 RMK AO2 SLP202 T01171044","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T20:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.15","25","51","0.00","","","","36","30.15","SCT:04 100","30.12","10.00","40","260","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09405/12/20 20:54:01 METAR KPHL 130154Z 26008KT 10SM SCT100 11/M04 A3015 RMK AO2 SLP210 T01061039","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T21:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.17","25","52","0.00","","-0.06","3","35","30.17","BKN:07 100","30.14","10.00","41","260","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/12/20 21:54:01 METAR KPHL 130254Z 26008KT 10SM BKN100 11/M04 A3017 RMK AO2 SLP216 T01111039 53019","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T22:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.19","25","52","0.00","","","","35","30.19","FEW:02 90 SCT:04 100","30.16","10.00","41","290","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10105/12/20 22:54:02 METAR KPHL 130354Z 29006KT 10SM FEW090 SCT100 11/M04 A3019 RMK AO2 SLP223 T01111039","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-12T23:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.20","24","51","0.00","","","","35","30.20","FEW:02 100","30.17","10.00","40","280","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10405/12/20 23:54:02 METAR KPHL 130454Z 28006KT 10SM FEW100 11/M04 A3020 RMK AO2 SLP227 T01061044 401610056","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T00:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.22","27","47","0.00","","-0.05","1","46","30.22","FEW:02 90","30.19","10.00","39","360","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11805/13/20 00:54:02 METAR KPHL 130554Z 36006KT 10SM FEW090 08/M03 A3022 RMK AO2 SLP234 T00831028 10139 20083 51018 (LPA)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T01:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.24","26","47","0.00","","","","44","30.24","CLR:00","30.21","10.00","39","340","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09705/13/20 01:54:02 METAR KPHL 130654Z 34003KT 10SM CLR 08/M03 A3024 RMK AO2 SLP239 T00831033 (LPA)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T02:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.26","27","45","0.00","","","","49","30.26","CLR:00","30.23","10.00","38","010","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09705/13/20 02:54:02 METAR KPHL 130754Z 01006KT 10SM CLR 07/M03 A3026 RMK AO2 SLP247 T00721028 (LPA)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T03:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.28","28","43","0.00","","-0.06","3","56","30.28","CLR:00","30.25","10.00","37","360","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10305/13/20 03:54:02 METAR KPHL 130854Z 36004KT 10SM CLR 06/M02 A3028 RMK AO2 SLP253 T00611022 53019 (LPA)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T04:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.30","27","41","0.00","","","","57","30.29","CLR:00","30.27","10.00","36","350","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09705/13/20 04:54:02 METAR KPHL 130954Z 35004KT 10SM CLR 05/M03 A3030 RMK AO2 SLP259 T00501028 (LPA)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T05:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.32","29","45","0.00","","","","54","30.32","CLR:00","30.29","10.00","38","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09705/13/20 05:54:02 METAR KPHL 131054Z 00000KT 10SM CLR 07/M02 A3032 RMK AO2 SLP266 T00721017 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T06:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.34","26","48","0.00","","-0.06","3","42","30.33","CLR:00","30.31","10.00","39","060","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11505/13/20 06:54:02 METAR KPHL 131154Z 06003KT 10SM CLR 09/M03 A3034 RMK AO2 SLP272 T00891033 10089 20050 53020 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T07:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.35","26","50","0.00","","","","39","30.35","CLR:00","30.32","10.00","40","090","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09705/13/20 07:54:02 METAR KPHL 131254Z 09004KT 10SM CLR 10/M03 A3035 RMK AO2 SLP277 T01001033 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T08:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.35","26","52","0.00","","","","37","30.34","CLR:00","30.32","10.00","41","110","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09705/13/20 08:54:02 METAR KPHL 131354Z 11005KT 10SM CLR 11/M03 A3035 RMK AO2 SLP275 T01111033 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T09:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.34","28","55","0.00","","-0.00","0","35","30.34","CLR:00","30.31","10.00","43","150","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10305/13/20 09:54:02 METAR KPHL 131454Z 15003KT 10SM CLR 13/M02 A3034 RMK AO2 SLP274 T01281022 50001 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T10:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.33","29","57","0.00","","","","34","30.33","FEW:02 65","30.30","10.00","45","260","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/13/20 10:54:02 METAR KPHL 131554Z 26008KT 10SM FEW065 14/M02 A3033 RMK AO2 SLP271 T01391017 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T11:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.31","29","59","0.00","","","","32","30.31","FEW:02 65","30.28","10.00","46","270","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/13/20 11:54:02 METAR KPHL 131654Z 27008KT 10SM FEW065 15/M02 A3031 RMK AO2 SLP264 T01501017 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T12:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.28","31","61","0.00","","+0.06","8","32","30.28","SCT:04 70","30.25","10.00","47","240","18","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12105/13/20 12:54:02 METAR KPHL 131754Z 24012G16KT 10SM SCT070 16/M01 A3028 RMK AO2 SLP254 T01611006 10167 20089 58019 (GAH)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T13:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.27","26","64","0.00","","","","24","30.27","SCT:04 80","30.24","10.00","47","300","23","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10205/13/20 13:54:02 METAR KPHL 131854Z 30013G20KT 10SM SCT080 18/M03 A3027 RMK AO2 SLP250 T01781033 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T14:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.26","25","65","0.00","","","","22","30.25","SCT:04 85","30.23","10.00","47","290","25","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10205/13/20 14:54:02 METAR KPHL 131954Z 29014G22KT 10SM SCT085 18/M04 A3026 RMK AO2 SLP245 T01831039 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T15:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.25","26","66","0.00","","+0.04","6","22","30.24","SCT:04 90","30.22","10.00","48","280","22","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10805/13/20 15:54:02 METAR KPHL 132054Z 28014G19KT 10SM SCT090 19/M03 A3025 RMK AO2 SLP242 T01891033 56013 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T16:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.25","26","65","0.00","","","","23","30.24","FEW:02 90 FEW:02 250","30.22","10.00","48","300","17","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10905/13/20 16:54:02 METAR KPHL 132154Z 30011G15KT 10SM FEW090 FEW250 18/M03 A3025 RMK AO2 SLP242 T01831033 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T17:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.24","26","65","0.00","","","","23","30.24","FEW:02 90 FEW:02 250","30.21","10.00","48","310","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/13/20 17:54:02 METAR KPHL 132254Z 31009KT 10SM FEW090 FEW250 18/M03 A3024 RMK AO2 SLP240 T01831033 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T18:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.25","25","63","0.00","","-0.00","3","24","30.24","CLR:00","30.22","10.00","47","320","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11405/13/20 18:54:02 METAR KPHL 132354Z 32007KT 10SM CLR 17/M04 A3025 RMK AO2 SLP242 T01721039 10189 20161 53000 (SS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T19:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.27","26","61","0.00","","","","26","30.26","CLR:00","30.24","10.00","46","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09105/13/20 19:54:01 METAR KPHL 140054Z 00000KT 10SM CLR 16/M03 A3027 RMK AO2 SLP248 T01611033","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T20:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.29","37","57","0.00","","","","47","30.29","CLR:00","30.26","10.00","48","210","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09005/13/20 20:54:01 METAR KPHL 140154Z 21005KT 10SM CLR 14/03 A3029 RMK AO2 SLP257 T01390028","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T21:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.31","39","55","0.00","","-0.06","1","55","30.30","CLR:00","30.28","10.00","47","230","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09605/13/20 21:54:01 METAR KPHL 140254Z 23008KT 10SM CLR 13/04 A3031 RMK AO2 SLP261 T01280039 51019","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
"72408013739","2020-05-13T22:54:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.31","40","53","0.00","","","","61","30.30","CLR:00","30.28","10.00","47","230","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09005/13/20 22:54:02 METAR KPHL 140354Z 23004KT 10SM CLR 12/04 A3031 RMK AO2 SLP262 T01170044","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-07-30"
